id_university_subject,name,full_name,code,hours,enableable,validable,credits,semesters,id_university_type_subject,id_university_qualification_type,id_authorization_program,id_university_deparment,id_program,description,status,file_name,university_type_subject,university_qualification_type,authorization_programs,university_department,program
847,DEPORTE Y SALUD,DEPORTE Y SALUD,404002C,03:00:00,False,False,2,1,2,1,6,2,8,DEPORTE Y SALUD,True,,"{'id_university_type_subject': 2, 'type': 'Basica', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
848,Herramientas para hablar en público,Herramientas para hablar en público,405126M,03:00:00,True,True,3,3,1,1,6,2,5,Herramientas para hablar en público,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
859,Fundamentos de Programación ,Fundamentos de Programación ,750011C,03:00:00,True,True,3,1,1,1,30,2,12,Fundamentos de Programación ,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 30, 'resolution_number': '241-Noc', 'status': True, 'created_at': '2024-01-16 21:41:23', 'updated_at': '2024-01-16 21:41:23', 'id_program': 12, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 12, 'full_name': 'Tecnologia en Electronica Industrial'}"
862,Estructuras III,Estructuras III,502020C,03:00:00,True,True,3,4,1,1,5,2,4,Estructuras III,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
853,Diseño y sondeo,Diseño y sondeo,207034M,04:00:00,True,True,3,7,1,1,6,2,5,Diseño y sondeo,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
863,Construcción de Edificaciones III,Construcción de Edificaciones III,502024C,03:00:00,True,True,3,4,1,1,5,2,4,Construcción de Edificaciones III,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
864,Arte y Ciudad,Arte y Ciudad,503067M,04:00:00,True,True,3,4,1,1,5,2,4,Arte y Ciudad,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 5, 'resolution_number': '128', 'status': True, 'created_at': '2023-01-16 13:56:28', 'updated_at': '2023-01-16 13:56:28', 'id_program': 4, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 4, 'full_name': 'Construccion'}"
852,Orientación  Familiar,Orientación  Familiar,207036M,03:00:00,True,True,3,7,1,1,6,2,5,Orientación  Familiar,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
855,Inserción a la Vida Universitaria,Inserción a la Vida Universitaria,701001C,02:00:00,True,True,3,1,1,1,30,2,12,Inserción a la Vida Universitaria,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 30, 'resolution_number': '241-Noc', 'status': True, 'created_at': '2024-01-16 21:41:23', 'updated_at': '2024-01-16 21:41:23', 'id_program': 12, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 12, 'full_name': 'Tecnologia en Electronica Industrial'}"
858,Matemáticas Básicas,Matemáticas Básicas,111023C,05:00:00,True,True,3,1,1,1,30,2,12,Matemáticas Básicas,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 30, 'resolution_number': '241-Noc', 'status': True, 'created_at': '2024-01-16 21:41:23', 'updated_at': '2024-01-16 21:41:23', 'id_program': 12, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 12, 'full_name': 'Tecnologia en Electronica Industrial'}"
857,Introducción a las Tecnologías,Introducción a las Tecnologías,701005C,02:00:00,True,True,3,1,1,1,30,2,12,Introducción a las Tecnologías,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 30, 'resolution_number': '241-Noc', 'status': True, 'created_at': '2024-01-16 21:41:23', 'updated_at': '2024-01-16 21:41:23', 'id_program': 12, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 12, 'full_name': 'Tecnologia en Electronica Industrial'}"
851,Educación Popular y trabajo Social,Educación Popular y trabajo Social,207092M,03:00:00,True,True,3,7,1,1,6,2,5,Educación Popular y trabajo Social,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
854,Niñez y Trabajo Social,Niñez y Trabajo Social,207111M,03:00:00,True,True,3,7,1,1,6,2,5,Niñez y Trabajo Social,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 6, 'resolution_number': '011', 'status': True, 'created_at': '2023-01-16 13:57:22', 'updated_at': '2023-01-16 13:57:22', 'id_program': 5, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 5, 'full_name': 'Trabajo social'}"
838,Inglés con fines generales y académicos I,Inglés con fines generales y académicos I,204025C,04:00:00,True,True,3,3,1,1,14,2,8,Inglés con fines generales y académicos I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 14, 'resolution_number': '217-DIU', 'status': True, 'created_at': '2023-01-30 21:30:48', 'updated_at': '2023-01-30 21:30:48', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
856,Lectura Crítica,Lectura Crítica,204024C,03:00:00,True,True,3,1,1,1,30,2,12,Lectura Crítica,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 30, 'resolution_number': '241-Noc', 'status': True, 'created_at': '2024-01-16 21:41:23', 'updated_at': '2024-01-16 21:41:23', 'id_program': 12, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 12, 'full_name': 'Tecnologia en Electronica Industrial'}"
842,Probabilidad y Estadistica,Probabilidad y Estadistica,761001C,04:00:00,True,True,3,4,1,1,29,2,8,Probabilidad y Estadistica,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 29, 'resolution_number': '217-NOC', 'status': True, 'created_at': '2023-08-09 14:20:51', 'updated_at': '2023-08-09 14:20:51', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
839,DEPORTE Y SALUD,DEPORTE Y SALUD,404002C,03:00:00,False,False,2,1,2,1,14,2,8,DEPORTE Y SALUD,True,,"{'id_university_type_subject': 2, 'type': 'Basica', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 14, 'resolution_number': '217-DIU', 'status': True, 'created_at': '2023-01-30 21:30:48', 'updated_at': '2023-01-30 21:30:48', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
837,Proyecto Integrador I (Proyecto Tecnológico),Proyecto Integrador I (Proyecto Tecnológico),750018C,04:00:00,True,True,3,5,1,1,14,2,8,Proyecto Integrador I (Proyecto Tecnológico),True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 14, 'resolution_number': '217-DIU', 'status': True, 'created_at': '2023-01-30 21:30:48', 'updated_at': '2023-01-30 21:30:48', 'id_program': 8, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
876,Desarrollo de aplicaciones para Dispositivos Móviles,Desarrollo de aplicaciones para Dispositivos Móviles,750124M,03:00:00,True,True,3,9,1,1,3,2,8,Desarrollo de aplicaciones para Dispositivos Móviles,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 3, 'resolution_number': '048', 'status': True, 'created_at': '2022-12-17 19:11:05', 'updated_at': '2022-12-17 19:11:05', 'id_program': 1, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
878,Fundamentos de Interpretación y Compilación de LP,Fundamentos de Interpretación y Compilación de LP,750017C,04:00:00,True,True,3,5,1,1,2,2,8,Fundamentos de Interpretación y Compilación de LP,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 2, 'resolution_number': '047', 'status': True, 'created_at': '2022-12-17 19:03:33', 'updated_at': '2022-12-17 19:03:33', 'id_program': 1, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
879,Fundamentos de redes,Fundamentos de redes,750010C,03:00:00,True,True,3,5,1,1,2,2,8,Fundamentos de redes,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 2, 'resolution_number': '047', 'status': True, 'created_at': '2022-12-17 19:03:33', 'updated_at': '2022-12-17 19:03:33', 'id_program': 1, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
883,Análilsis y Diseño de Algoritmos I,Análilsis y Diseño de Algoritmos I,750008C,04:00:00,True,True,3,5,1,1,2,2,8,Análilsis y Diseño de Algoritmos I,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 2, 'resolution_number': '047', 'status': True, 'created_at': '2022-12-17 19:03:33', 'updated_at': '2022-12-17 19:03:33', 'id_program': 1, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 8, 'full_name': 'Tecnología en Desarrollo de Software'}"
870,Biología Celular,Biología Celular,605014C,04:00:00,True,True,3,2,1,1,20,2,11,Biología Celular,True,,"{'id_university_type_subject': 1, 'type': 'Profesional', 'status': True}","{'id_university_qualification_type': 1, 'description': 'Numerica', 'status': True}","{'id_authorization_program': 20, 'resolution_number': '023', 'status': True, 'created_at': '2023-07-30 14:02:40', 'updated_at': '2023-07-30 14:02:40', 'id_program': 11, 'id_user': 1}","{'id_university_deparment': 2, 'id_faculty': 7, 'description': 'Escuela de Ingeniería de Sistemas y computación', 'status': True}","{'id_program': 11, 'full_name': 'Nutricion y dietetica'}"
